"code";"description"
"209001";"CIERRE DE FÍSTULA DE CANALES SEMICIRCULARES BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA TRANSMASTOIDEA"
"209002";"CIERRE DE FÍSTULA DE CANALES SEMICIRCULARES BAJO VISIÓN MICROSCÓPICA O ENDOSCÓPICA VÍA FOSA MEDIA"
"209100";"REVISIÓN DE MASTOIDECTOMÍAS O MASTOIDOPLASTIAS SOD"
"209604";"IMPLANTACIÓN O SUSTITUCIÓN DE DISPOSITIVO DE CONDUCCIÓN ÓSEA"
"209605";"IMPLANTACIÓN O SUSTITUCIÓN DE DISPOSITIVO DE OIDO MEDIO"
"209606";"IMPLANTACIÓN O SUSTITUCIÓN DE PRÓTESIS COCLEAR CON PRESERVACIÓN DE RESTOS AUDITIVOS "
"209607";"IMPLANTACIÓN O SUSTITUCIÓN DE PRÓTESIS COCLEAR SIN PRESERVACIÓN DE RESTOS AUDITIVOS "
"209701";"REVISIÓN DE DISPOSITIVO AUDITIVO IMPLANTABLE"
"209801";"EXTRACCIÓN DE DISPOSITIVO AUDITIVO IMPLANTABLE"
"210001";"CONTROL DE EPISTAXIS POR ABLACIÓN VÍA TRANSNASAL"
"210002";"CONTROL DE EPISTAXIS POR ABLACIÓN VÍA TRANSNASAL ENDOSCÓPICA"
"210101";"CONTROL DE EPISTAXIS, POR TAPONAMIENTO ANTERIOR VÍA TRANSNASAL"
"210201";"CONTROL DE EPISTAXIS, POR TAPONAMIENTO POSTERIOR VÍA TRANSNASAL"
"210202";"CONTROL DE EPISTAXIS, POR TAPONAMIENTO POSTERIOR VÍA TRANSNASAL ENDOSCÓPICA"
"210203";"CONTROL DE EPISTAXIS, POR TAPONAMIENTO ANTERIOR Y POSTERIOR"
"210401";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIAS ETMOIDALES VÍA TRANSNASAL"
"210402";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIAS ETMOIDALES VÍA ENDOSCÓPICA"
"210501";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA MAXILAR INTERNA VÍA TRANSNASAL"
"210502";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA MAXILAR INTERNA VÍA TRANSNASAL ENDOSCÓPICA"
"210801";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA ESFENOPALATINA VÍA TRANSNASAL"
"210802";"CONTROL DE EPISTAXIS, POR LIGADURA DE ARTERIA ESFENOPALATINA VÍA TRANSNASAL ENDOSCÓPICA"
"210901";"CONTROL DE EPISTAXIS POR DERMOPLASTIA VÍA TRANSNASAL"
"210902";"CONTROL DE EPISTAXIS POR DERMOPLASTIA VÍA TRANSNASAL ENDOSCÓPICA"
"211202";"EXTRACCIÓN DE CUERPO EXTRAÑO DE NARIZ CON INCISIÓN VÍA TRANSNASAL"
"211203";"EXTRACCIÓN DE CUERPO EXTRAÑO DE NARIZ CON INCISIÓN VÍA TRANSNASAL ENDOSCÓPICA"
"211204";"EXTRACCIÓN DE CUERPO EXTRAÑO DE NARIZ VÍA ABIERTA"
"211301";"DRENAJE DE LESIÓN (COLECCIÓN) EN PIRÁMIDE NASAL"
"212001";"BIOPSIA NASAL VÍA TRANSNASAL"
"212101";"BIOPSIA NASAL VÍA ABIERTA "
"212201";"BIOPSIA NASAL VÍA ENDOSCÓPICA"
"218001";"RESECCIÓN O ABLACIÓN DE LESIÓN DE PIRÁMIDE NASAL"
"218002";"RINECTOMÍA"
"218101";"SUTURA DE LACERACIÓN DE NARIZ"
"218201";"FISTULECTOMÍA GINGIVONASAL"
"218301";"RECONSTRUCCIÓN NASAL CON INJERTO"
"218302";"RECONSTRUCCIÓN NASAL CON COLGAJO FRONTAL"
"218304";"RECONSTRUCCIÓN PROTÉSICA DE NARIZ CON MINIPLACAS DE FIJACIÓN INTERNA (DISPOSITIVOS DE FIJACIÓN U OSTEOSÍNTESIS)"
"218305";"RECONSTRUCCIÓN PROTÉSICA DE NARIZ CON IMPLANTE ÓSEOINTEGRADO"
"218306";"RECONSTRUCCION NASAL REMODELACIONES EN VARIOS TIEMPOS"
"218307";"RECONSTRUCCIÓN NASAL CON TEJIDO HETERÓLOGO U HOMÓLOGO O DISPOSITIVO"
"218403";"SEPTORRINOPLASTIA PRIMARIA VÍA TRANSNASAL"
"218404";"SEPTORRINOPLASTIA PRIMARIA VÍA ABIERTA"
"218405";"SEPTORRINOPLASTIA SECUNDARIA VÍA TRANSNASAL"
"218406";"SEPTORRINOPLASTIA SECUNDARIA VÍA ABIERTA"
"218407";"REVISIÓN DE RINOPLASTIA VÍA TRANSNASAL"
"218408";"REVISIÓN DE RINOPLASTIA VÍA ABIERTA"
"218503";"RINOPLASTIA DE AUMENTO CON IMPLANTE SINTÉTICO VÍA TRANSNASAL"
"218504";"RINOPLASTIA DE AUMENTO CON IMPLANTE SINTÉTICO VÍA ABIERTA"
"218505";"RINOPLASTIA DE AUMENTO CON INJERTO ÓSEO O CONDRAL VÍA TRANSNASAL"
"218506";"RINOPLASTIA DE AUMENTO CON INJERTO ÓSEO O CONDRAL VÍA ABIERTA"
"218603";"RINOPLASTIA VÍA TRANSNASAL"
"218604";"RINOPLASTIA VÍA ABIERTA"
"218605";"RECONSTRUCCIÓN DE VÁLVULA NASAL"
"218901";"REIMPLANTACIÓN DE NARIZ AMPUTADA"
"218905";"RINOQUEILOPLASTIA UNILATERAL"
"218906";"RINOQUEILOPLASTIA BILATERAL"
"218912";"RINOPLASTIA ESTÉTICA VÍA ABIERTA"
"218913";"RINOPLASTIA ESTÉTICA VÍA CERRADA"
"218914";"REDUCCIÓN CERRADA DE FRACTURA NASAL"
"218915";"REDUCCIÓN ABIERTA DE FRACTURA NASAL"
"219002";"RESECCIÓN DE TUMOR BENIGNO DE FOSA NASAL VÍA TRANSNASAL ENDOSCÓPICA"
"219003";"RESECCIÓN DE TUMOR BENIGNO DE FOSA NASAL VÍA ABIERTA"
"219004";"RESECCIÓN DE TUMOR MALIGNO DE FOSA NASAL VÍA TRANSNASAL  ENDOSCÓPICA"
"219005";"RESECCIÓN DE TUMOR MALIGNO DE FOSA NASAL VÍA CRANEOFACIAL"
"219006";"RESECCIÓN DE TUMOR MALIGNO DE FOSA NASAL VÍA TRANSORBITARIA"
"219007";"RESECCIÓN DE TUMOR MALIGNO DE FOSA NASAL POR RINOTOMÍA LATERAL"
"219008";"RESECCIÓN DE TUMOR MALIGNO DE FOSA NASAL POR DESPEGAMIENTO FACIAL VÍA SUBLABIAL"
"219009";"ESCISIÓN O ABLACIÓN DE LESIÓN INTRANASAL"
"219010";"ABLACIÓN DE LESIÓN INTRANASAL POR INFILTRACIÓN"
"219101";"CORRECCIÓN DE ATRESIA DE COANAS VÍA TRANSNASAL"
"219102";"CORRECCIÓN DE ATRESIA DE COANAS VÍA TRANSNASAL ENDOSCÓPICA"
"219103";"CORRECCIÓN DE ATRESIA DE COANAS VÍA TRANSPALATINA"
"219104";"RESECCIÓN DE LESIÓN BENIGNA DE CAVUM VÍA TRANSNASAL"
"219105";"RESECCIÓN DE LESIÓN BENIGNA DE CAVUM VÍA TRANSNASAL ENDOSCÓPICA"
"219106";"RESECCIÓN DE TUMOR BENIGNO DE CAVUM CON EXTENSIÓN INTRACRANEANA"
"219107";"RESECCIÓN DE TUMOR MALIGNO DE CAVUM VÍA TRANSPALATINA"
"219108";"RESECCIÓN DE TUMOR MALIGNO DE CAVUM VÍA TRANSCLIVAL ENDOSCÓPICA"
"219109";"RESECCIÓN DE TUMOR MALIGNO DE CAVUM VÍA TRANSPTERIGOIDEO  ENDOSCÓPICA"
"219201";"TURBINECTOMÍA VÍA TRANSNASAL"
"219202";"TURBINECTOMÍA VÍA TRANSNASAL ENDOSCÓPICA"
"219302";"TURBINOPLASTIA VÍA TRANSNASAL"
"219303";"TURBINOPLASTIA VÍA TRANSNASAL ENDOSCÓPICA"
"219401";"SEPTECTOMÍA VÍA TRANSNASAL"
"219402";"SEPTECTOMÍA VÍA TRANSNASAL  ENDOSCÓPICA"
"219501";"SEPTOPLASTIA PRIMARIA TRANSNASAL"
"219502";"SEPTOPLASTIA PRIMARIA VÍA TRANSNASAL ENDOSCÓPICA"
"219503";"SEPTOPLASTIA EXTRACORPÓREA"
"219504";"SEPTOPLASTIA REVISIONAL TRANSNASAL"
"219505";"SEPTOPLASTIA REVISIONAL VÍA TRANSNASAL ENDOSCÓPICA"
"219601";"RECONSTRUCCIÓN ENDONASAL VÍA TRANSNASAL"
"219602";"RECONSTRUCCIÓN ENDONASAL VÍA TRANSNASAL ENDOSCÓPICA"
"219603";"RECONSTRUCCIÓN ENDONASAL VÍA ABIERTA"
"219604";"CIERRE DE PERFORACIÓN SEPTAL"
"221101";"BIOPSIA DE SENO PARANASAL VÍA OROANTRAL"
"221102";"BIOPSIA DE SENO PARANASAL VÍA TRANSNASAL"
"221103";"BIOPSIA DE SENO PARANASAL VÍA ENDOSCÓPICA"
"221401";"NASOSINUSCOPIA"
"221402";"ANTROSCOPIA"
"222104";"ANTROSTOMIA MAXILAR POR MEATO INFERIOR VÍA TRANSNASAL"
"222105";"ANTROSTOMIA MAXILAR POR MEATO INFERIOR VÍA TRANSNASAL ENDOSCÓPICA"
"222106";"ANTROSTOMIA MAXILAR POR MEATO MEDIO VÍA TRANSNASAL"
"222107";"ANTROSTOMIA MAXILAR POR MEATO MEDIO VÍA TRANSNASAL ENDOSCÓPICA"
"222108";"ASPIRACIÓN O LAVADO O DRENAJE DE SENO MAXILAR VÍA OROANTRAL"
"222109";"ASPIRACIÓN O LAVADO O DRENAJE DE SENO MAXILAR VÍA TRANSNASAL ENDOSCÓPICA"
"223101";"ANTROTOMIA MAXILAR RADICAL VÍA OROANTRAL"
"223102";"ANTROTOMIA MAXILAR RADICAL VÍA TRANSNASAL"
"223103";"ANTROTOMIA MAXILAR RADICAL VÍA TRANSNASAL ENDOSCÓPICA"
"223104";"ANTROTOMIA MAXILAR RADICAL VÍA ABIERTA"
"223901";"ANTROTOMIA MAXILAR EXPLORATORIA VÍA TRANSNASAL"
"223902";"ANTROTOMIA MAXILAR EXPLORATORIA VÍA OROANTRAL"
"223903";"ANTROTOMIA MAXILAR EXPLORATORIA VÍA TRANSNASAL ENDOSCÓPICA"
"224101";"SINUSOTOMÍA FRONTAL VÍA TRANSNASAL"
"224102";"SINUSOTOMÍA FRONTAL VÍA TRANSNASAL ENDOSCÓPICA"
"224103";"SINUSOTOMÍA FRONTAL VÍA CORONAL CON COLGAJO OSTEOPLÁSTICO"
"224104";"SINUSOTOMÍA FRONTAL VÍA CORONAL CON FRONTOTOMIA RADICAL"
"224105";"SINUSOTOMÍA FRONTAL VÍA CORONAL CON CRANEALIZACION DE SENO FRONTAL"
"224106";"SINUSOTOMÍA FRONTAL VÍA CILIAR CON TREPANACIÓN OBLITERATIVA, SIN COLGAJO OSTEOPLÁSTICO"
"224107";"SINUSOTOMÍA FRONTAL VÍA CILIAR CON TREPANACIÓN OBLITERATIVA, CON COLGAJO OSTEOPLÁSTICO"
"224108";"SINUSOTOMÍA FRONTAL BILATERAL VÍA TRANSNASAL ENDOSCÓPICA"
"224203";"RESECCIÓN DE LESIONES BENIGNAS DE SENOS FRONTAL O ETMOIDAL VÍA TRANSNASAL"
"224204";"RESECCIÓN DE LESIONES BENIGNAS DE SENOS FRONTAL O ETMOIDAL VÍA TRANSNASAL ENDOSCÓPICA"
"224205";"SINUSECTOMÍA FRONTAL VÍA TRANSNASAL ENDOSCÓPICA"
"224206";"SINUSECTOMÍA FRONTAL VÍA ABIERTA"
"225001";"ANTROSTOMÍA MAXILAR REVISIONAL"
"225002";"ETMOIDECTOMÍA ANTERIOR REVISIONAL"
"225003";"ETMOIDECTOMÍA POSTERIOR REVISIONAL"
"225004";"ETMOIDECTOMÍA ANTERIOR Y POSTERIOR REVISIONAL"
"225005";"SINUSOTOMÍA FRONTAL REVISIONAL"
"225006";"ESFENOIDECTOMÍA REVISIONAL"
"225301";"INCISIÓN DE MÚLTIPLES SENOS PARANASALES VÍA TRANSNASAL"
"225302";"INCISIÓN DE MÚLTIPLES SENOS PARANASALES VÍA TRANSNASAL ENDOSCÓPICA"
"226001";"RESECCIÓN DE TUMOR MALIGNO DE SENO PARANASAL VÍA  TRANSNASAL ENDOSCÓPICA"
"226101";"ESCISIÓN DE LESIÓN DE SENO MAXILAR VÍA OROANTRAL"
"226203";"RESECCIÓN DE LESIÓN BENIGNA EN SENO MAXILAR VÍA TRANSNASAL"
"226204";"RESECCIÓN DE LESIÓN BENIGNA EN SENO MAXILAR VÍA TRANSNASAL ENDOSCÓPICA"
"226205";"RESECCIÓN DE LESIÓN MALIGNA EN SENO MAXILAR VÍA TRANSNASAL"
"226206";"RESECCIÓN DE LESIÓN MALIGNA EN SENO MAXILAR VÍA TRANSNASAL  ENDOSCÓPICA"
"226207";"RESECCIÓN DE LESIÓN MALIGNA EN SENO MAXILAR CON MAXILECTOMÍA MEDIA VÍA TRANSNASAL ENDOSCÓPICA"
"226208";"RESECCIÓN DE LESIÓN MALIGNA EN SENO MAXILAR VÍA ABIERTA"
"226301";"FRONTO ETMOIDECTOMIA EXTERNA"
"226302";"ETMOIDECTOMÍA EXTERNA"
"226303";"ETMOIDECTOMÍA ANTERIOR TRANSNASAL"
"226304";"ETMOIDECTOMÍA ANTERIOR VÍA TRANSNASAL ENDOSCÓPICA"
"226305";"ETMOIDECTOMÍA ANTERIOR Y POSTERIOR VÍA TRANSNASAL ENDOSCÓPICA"
"226307";"MAXILOETMOIDECTOMÍA VÍA  TRANSNASAL"
"226309";"MAXILOETMOIDECTOMÍA VÍA  TRANSNASAL ENDOSCÓPICA"
"226403";"ESFENOIDECTOMÍA VÍA TRANSNASAL"
"226404";"ESFENOIDECTOMÍA VÍA TRANSNASAL ENDOSCÓPICA"
"226405";"DRENAJE DE SENOS ESFENOIDALES VÍA TRANSNASAL"
"226406";"DRENAJE DE SENOS ESFENOIDALES VÍA TRANSNASAL ENDOSCÓPICA"
"227001";"CURACIÓN DE SENOS PARANASALES VÍA TRANSNASAL"
"227002";"CURACIÓN DE SENOS PARANASALES VÍA TRANSNASAL ENDOSCÓPICA"
"227101";"CIERRE DE FÍSTULA OROANTRAL"
"227102";"CIERRE DE FÍSTULA DE SENO MAXILAR"
"227201";"SINUPLASTIA FRONTAL"
"227202";"SINUPLASTIA ETMOIDAL"
"227203";"SINUPLASTIA ESFENOIDAL"
"227204";"SINUPLASTIA MAXILAR"
"227901";"RECONSTRUCCIÓN DE CONDUCTO FRONTONASAL"
"228001";"EVALUACIÓN FUNCIONAL DE LA TROMPA DE EUSTAQUIO VÍA ENDOSCÓPICA "
"228002";"EVALUACIÓN FUNCIONAL DE LA TROMPA DE EUSTAQUIO POR ESTROBOSCOPIA"
"228101";"DILATACIÓN DE TROMPA DE EUSTAQUIO CON DISPOSITIVO TRANSNASAL VÍA ENDOSCÓPICA"
"228102";"DILATACIÓN DE TROMPA DE EUSTAQUIO CON DISPOSITIVO TRANSTIMPÁNICA VÍA ENDOSCÓPICA"
"228103";"CIERRE DE TROMPA DE EUSTAQUIO CON INJERTO O DISPOSITIVO TRANSNASAL VÍA ENDOSCÓPICA"
"228104";"CIERRE DE TROMPA DE EUSTAQUIO CON INJERTO O DISPOSITIVO TRANSTIMPÁNICA VÍA ENDOSCÓPICA"
"230101";"EXODONCIA DE DIENTE PERMANENTE UNIRRADICULAR"
"230102";"EXODONCIA DE DIENTE PERMANENTE MULTIRRADICULAR"
"230103";"EXODONCIA DE DIENTES PERMANENTES"
"230201";"EXODONCIA DE DIENTE TEMPORAL UNIRRADICULAR"
"230202";"EXODONCIA DE DIENTE TEMPORAL MULTIRRADICULAR"
"230203";"EXODONCIA DE DIENTES TEMPORALES"
"231100";"EXODONCIA QUIRÚRGICA UNIRRADICULAR SOD"
"231200";"EXODONCIA QUIRÚRGICA MULTIRRADICULAR SOD"
"231301";"EXODONCIA DE INCLUIDO EN POSICIÓN ECTÓPICA CON ABORDAJE INTRAORAL"
"231302";"EXODONCIA DE INCLUIDO EN POSICIÓN ECTÓPICA CON ABORDAJE EXTRAORAL"
"231303";"EXODONCIA DE DIENTE INCLUIDO"
"231400";"EXODONCIAS MÚLTIPLES CON ALVEOLOPLASTIA, POR CUADRANTE SOD"
"231500";"COLGAJO DESPLAZADO PARA ABORDAJE DE DIENTE RETENIDO (VENTANA QUIRÚRGICA) SOD"
"232101";"OBTURACIÓN DENTAL CON AMALGAMA"
"232102";"OBTURACIÓN DENTAL CON RESINA DE FOTOCURADO"
"232103";"OBTURACIÓN DENTAL CON IONÓMERO DE VIDRIO"
"232104";"OBTURACIÓN DENTAL"
"232200";"OBTURACION TEMPORAL POR DIENTE SOD"
"232300";"COLOCACIÓN DE PIN MILIMÉTRICO SOD"
"232401";"RECONSTRUCCIÓN DE ÁNGULO INCISAL, CON RESINA DE FOTOCURADO"
"232402";"RECONSTRUCCIÓN TERCIO INCISAL, CON RESINA DE FOTOCURADO"
"232403";"RECONSTRUCCIÓN DENTAL"
"233100";"RESTAURACIÓN DE DIENTES MEDIANTE INCRUSTACIÓN METÁLICA SOD"
"233200";"RESTAURACIÓN DE DIENTES MEDIANTE INCRUSTACIÓN NO METÁLICA SOD"
"234101";"COLOCACIÓN O APLICACIÓN DE CORONA EN ACERO INOXIDABLE (PARA DIENTES TEMPORALES)"
"234102";"COLOCACIÓN O APLICACIÓN DE CORONA EN POLICARBOXILATO (PARA DIENTES TEMPORALES)"
"234103";"COLOCACIÓN O APLICACIÓN DE CORONA EN FORMA PLÁSTICA"
"234104";"COLOCACIÓN O APLICACIÓN DE CORONA ACRÍLICA TERMOCURADA"
"234105";"INSERCIÓN O APLICACIÓN DE CORONA"
"234201";"COLOCACIÓN O INSERCIÓN DE PRÓTESIS FIJA CADA UNIDAD (PILAR Y PÓNTICOS)"
"234202";"RECONSTRUCCIÓN DE MUÑONES"
"234203";"PATRÓN DE NÚCLEO"
"234204";"REPARACIÓN DE PRÓTESIS FIJA"
"234301";"INSERCIÓN, ADAPTACIÓN Y CONTROL DE PRÓTESIS REMOVIBLE PARCIAL (SUPERIOR O INFERIOR) MUCOSOPORTADA"
"234302";"INSERCIÓN, ADAPTACIÓN Y CONTROL DE PRÓTESIS REMOVIBLE PARCIAL (SUPERIOR O INFERIOR) DENTOMUCOSOPORTADA"
"234303";"REPARACIÓN DE PRÓTESIS REMOVIBLE PARCIAL"
"234401";"INSERCIÓN, ADAPTACIÓN Y CONTROL DE PRÓTESIS MUCOSOPORTADA TOTAL MEDIO CASO SUPERIOR O INFERIOR"
"234402";"INSERCIÓN, ADAPTACIÓN Y CONTROL DE PRÓTESIS MUCOSOPORTADA TOTAL SUPERIOR E INFERIOR"
"235100";"REIMPLANTE DE DIENTE SOD"
"235200";"TRASPLANTE DE DIENTE (INTENCIONAL) SOD"
"236100";"IMPLANTE ALOPLÁSTICO CERÁMICO SOD"
"236200";"IMPLANTE ALOPLÁSTICO METÁLICO SOD"
"236300";"IMPLANTE DENTAL ALOPLÁSTICO (ÓSEOINTEGRACIÓN) SOD"
"237101";"PULPOTOMÍA CON PULPECTOMIA"
"237102";"PULPOTOMÍA"
"237200";"APEXIFICACIÓN (INDUCCIÓN DE APEXOGÉNESIS) SOD"
"237301";"TERAPIA DE CONDUCTO RADICULAR EN DIENTE UNIRRADICULAR"
"237302";"TERAPIA DE CONDUCTO RADICULAR EN DIENTE BIRRADICULAR"
"237303";"TERAPIA DE CONDUCTO RADICULAR EN DIENTE MULTIRRADICULAR"
"237304";"TERAPIA DE CONDUCTO RADICULAR EN DIENTE TEMPORAL UNIRRADICULAR"
"237305";"TERAPIA DE CONDUCTO RADICULAR EN DIENTE TEMPORAL MULTIRRADICULAR"
"237306";"TERAPIA DE CONDUCTO RADICULAR"
"237401";"CURETAJE APICAL CON APICECTOMÍA Y OBTURACION RETROGADA (CIRUGÍA PERIRRADICULAR)"
"237501";"PROCEDIMIENTO CORRECTIVO EN RESORCION RADICULAR (INTERNA Y EXTERNA)"
"237502";"PROCEDIMIENTOS CORRECTIVOS EN FRACTURAS RADICULARES"
"237601";"FISTULIZACIÓN ENDODÓNTICA POR TREPANACIÓN Y DRENAJE"
"237602";"FISTULIZACIÓN ENDODÓNTICA POR INCISIÓN"
"237603";"FISTULIZACIÓN ENDODÓNTICA"
"237701";"RADECTOMIA (AMPUTACIÓN RADICULAR) ÚNICA"
"237702";"RADECTOMIA (AMPUTACIÓN RADICULAR) MÚLTIPLE"
"237703";"RADECTOMIA (AMPUTACIÓN RADICULAR)"
"237800";"HEMISECCIÓN DEL DIENTE SOD"
"237901";"BLANQUEAMIENTO DE DIENTE (INTRÍNSECO) POR CAUSAS ENDODÓNTICAS"
"237902";"EXPLORACIÓN Y MOVILIZACIÓN DE NERVIO DENTARIO INFERIOR"
"240200";"DETARTRAJE SUBGINGIVAL SOD"
"240300";"ALISADO RADICULAR, CAMPO CERRADO SOD"
"240400";"DRENAJE DE COLECCIÓN PERIODONTAL (CERRADO CON ALISADO RADICULAR) SOD"
"241101";"BIOPSIA INCISIONAL DE ENCÍA"
"241102";"BIOPSIA ESCISIONAL DE ENCÍA CON CIERRE PRIMARIO"
"241103";"BIOPSIA ESCISIONAL DE ENCÍA Y RECUBRIMIENTO CON COLGAJO O INJERTO"
"241104";"BIOPSIA DE ENCÍA"
"241200";"BIOPSIA DE PARED ALVEOLAR SOD"
"242101";"PLASTIA MUCOGINGIVAL CON INJERTOS PEDICULADOS (COLGAJOS PEDICULADOS)"
"242102";"PLASTIA MUCOGINGIVAL CON INJERTO GINGIVAL LIBRE"
"242103";"PLASTIA MUCOGINGIVAL"
"242201";"CURETAJE A CAMPO ABIERTO"
"242202";"CIRUGÍA A COLGAJO CON RESECCIÓN RADICULAR (AMPUTACIÓN, HEMISECCIÓN)"
"242204";"AUMENTO DE REBORDE PARCIALMENTE EDENTULO (SIN MATERIAL)"
"242205";"AUMENTO DE REBORDE PARCIALMENTE EDENTULO (CON MATERIAL)"
"242300";"PLASTIAS PREPROTÉSICAS (AUMENTO DE CORONA CLÍNICA) SOD"
"242400";"REPARACIÓN O PLASTIA PERIODONTAL REGENERATIVA (INJERTOS, MEMBRANAS) SOD"
"243101";"ESCISIÓN DE LESIÓN BENIGNA ENCAPSULADA EN ENCÍA HASTA DE TRES CENTÍMETROS"
"243102";"ESCISIÓN DE LESIÓN BENIGNA ENCAPSULADA EN ENCÍA DE MÁS DE TRES CENTÍMETROS"
"243103";"ESCISIÓN DE LESIÓN BENIGNA NO ENCAPSULADA EN ENCÍA HASTA DE TRES CENTÍMETROS"
"243104";"ESCISIÓN DE LESIÓN BENIGNA NO ENCAPSULADA EN ENCÍA DE MÁS DE TRES CENTÍMETROS"
"243105";"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA SIN VACIAMIENTO GANGLIONAR NI RESECCIÓN DE ESTRUCTURAS VECINAS U ÓSEAS"
"243106";"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, PISO DE BOCA O LENGUA CON CIERRE PRIMARIO"
"243107";"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, PISO DE BOCA O LENGUA Y RECONSTRUCCIÓN CON COLGAJO PEDICULADO"
"243108";"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, RESECCIÓN ÓSEA Y RECONSTRUCCIÓN CON PLACA Y COLGAJO PEDICULADO"
"243109";"ESCISIÓN DE LESIÓN MALIGNA DE ENCÍA CON VACIAMIENTO GANGLIONAR, RESECCIÓN ÓSEA Y RECONSTRUCCIÓN CON PLACA Y COLGAJO LIBRE"
"243110";"RESECCIÓN DE LESIÓN DE ENCÍA"
"243201";"SUTURA DE LACERACIÓN DE ENCÍA, MENOR DE TRES CENTÍMETROS"
"243202";"SUTURA DE LACERACIÓN DE ENCÍA, MAYOR DE TRES CENTÍMETROS"
"243203";"SUTURA DE LACERACIÓN DE ENCÍA"
"243301";"ENUCLEACIÓN DE QUISTE EPIDERMOIDE, VÍA INTRAORAL"
"243302";"ENUCLEACIÓN DE QUISTE EPIDERMOIDE, VÍA EXTRAORAL"
"243303";"ENUCLEACIÓN DE QUISTE EPIDERMOIDE"
"243400";"GINGIVECTOMIA SOD"
"243501";"CUÑA DISTAL"
"243502";"OPERCULECTOMÍA"
"244101";"ENUCLEACIÓN DE QUISTE ODONTOGÉNICO HASTA DE TRES CENTÍMETROS DE DIÁMETRO"
"244102";"ENUCLEACIÓN DE QUISTE ODONTOGÉNICO DE MÁS DE TRES CENTÍMETROS DE DIÁMETRO"
"244103";"RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO"
"244104";"RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCIÓN INMEDIATA CON INJERTO ÓSEO LIBRE"
"244105";"RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCIÓN CON COLGAJO ÓSEO PEDICULADO"
"244106";"RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCIÓN CON COLGAJO ÓSEO LIBRE"
"244107";"RESECCIÓN DE TUMOR BENIGNO O MALIGNO ODONTOGÉNICO Y RECONSTRUCCIÓN CON PLACA"
"244108";"MARSUPIALIZACIÓN DE QUISTE ODONTOGÉNICO"
"244109";"RESECCIÓN DE LESIÓN ODONTOGÉNICA SOD"
"245100";"REGULARIZACIÓN DE REBORDES SOD"
"245200";"ALVEOLECTOMÍA SOD"
"247100";"COLOCACIÓN DE APARATOLOGÍA FIJA PARA ORTODONCIA (ARCADA) SOD"
"247201";"COLOCACIÓN DE APARATOLOGÍA REMOVIBLE INTRAORAL PARA ORTODONCIA (ARCADA)"
"247202";"COLOCACIÓN DE APARATOLOGÍA REMOVIBLE EXTRAORAL PARA ORTODONCIA (ARCADA)"
"247300";"COLOCACIÓN DE APARATOS DE RETENCIÓN SOD"
"247401";"FERULIZACIÓN RÍGIDA (SUPERIOR O INFERIOR)"
"247402";"FERULIZACIÓN SEMIRÍGIDA (SUPERIOR O INFERIOR)"
"247403";"FERULIZACIÓN"
"248100";"CIERRE DE DIASTEMA (ALVEOLAR, DENTAL) SOD"
"248200";"AJUSTAMIENTO OCLUSAL SOD"
"248400";"REPARACIÓN DE APARATOLOGÍA FIJA O REMOVIBLE SOD"
"248800";"MÁSCARA FACIAL TERAPÉUTICA SOD"
"249100";"CONTROL DE HEMORRAGIA DENTAL POS QUIRÚRGICA SOD"
"250001";"BIOPSIA CERRADA (PUNCIÓN O ASPIRACIÓN) DE LENGUA"
"250002";"BIOPSIA INCISIONAL DE LENGUA (EN CUÑA)"
"252001";"RESECCIÓN DE LENGUA EN CUÑA"
"252002";"RESECCIÓN O ABLACIÓN PARCIAL DE LENGUA "
"252501";"HEMIGLOSECTOMÍA CON CIERRE PRIMARIO"
"252506";"HEMIGLOSECTOMÍA CON COLGAJO LOCAL O A DISTANCIA VÍA ABIERTA"
"252507";"HEMIGLOSECTOMÍA CON COLGAJO LOCAL O A DISTANCIA VÍA ENDOSCÓPICA"
"252508";"HEMIGLOSECTOMÍA CON RESECCIÓN ÓSEA VÍA ABIERTA"
"252509";"HEMIGLOSECTOMÍA CON RESECCIÓN ÓSEA VÍA ENDOSCÓPICA"
"253401";"GLOSECTOMÍA TOTAL VÍA ABIERTA"
"253402";"GLOSECTOMÍA TOTAL VÍA ENDOSCÓPICA"
"254001";"GLOSECTOMÍA RADICAL VÍA ABIERTA"
"254002";"GLOSECTOMÍA RADICAL VÍA ENDOSCÓPICA"
