code;name
7312;Soldador resistencia eléctrica
7312;Soldador soldaduras especiales
7312;Soldador soplete
7312;Soldador termita
7312;Soldador tuberías
7312;Sopletista soldador
7313;Chapistas y caldereros 
7313;Calderero 
7313;Calderero chapas acero
7313;Calderero cobre
7313;Calderero industrial
7313;Chapista
7313;Chapista calderero
7313;Chapista carrocerías
7313;Chapista ornamentación
7313;Hojalatero
7313;Latonero
7313;Mecánico carrocerías vehículos 
7313;Operario caldera 
7313;Trabajador metal lámina
7313;Trazador cortador calderería y chapas
7314;Montadores de estructuras metálicas 
7314;Ajustador ensamblador estructuras metálicas 
7314;Armador blindaje buques
7314;Armador estructuras acero
7314;Armador estructuras metálicas
7314;Armador instalador divisiones oficina
7314;Buzo montador estructuras metálicas
7314;Curvador chapas metal
7314;Instalador ensamblador estructuras metálicas
7314;Montador armazones metálicas buques
7314;Montador estructuras acero
7314;Montador estructuras metálicas
7314;Remachador estructuras metálicas
7314;Remachador martillo neumático
7314;Reparador muebles metal
7314;Replanteador estructuras metálicas
7314;Trazador estructuras metálicas
7315;Aparejadores y empalmadores de cables 
7315;Aparejador aparatos elevación construcción
7315;Aparejador cables
7315;Aparejador máquinas izar 
7315;Empalmador cables eléctricos sistemas de energía 
7315;Empalmador redes eléctricas
7315;Instalador cable sistema energía eléctrica
7315;Instalador cables subterráneo sistemas de energía eléctrica
7315;Instalador cables subterráneos transporte corriente eléctrica 
7315;Instalador líneas eléctricas alta tensión 
7315;Instalador líneas energía eléctrica tendido aéreo
7315;Instalador redes energía eléctrica
7315;Liniero cables eléctricos
7315;Liniero redes energía 
7315;Montador cables puentes colgantes
7316;Pintores,  barnizadores y enlacadores de artículos metálicos y afines
7316;Ayudante pintura automotriz
7316;Barnizador metales
7316;Barnizador productos manufacturados
7316;Pintor inmersión metales
7316;Pintor latonero
7316;Pintor manufactura
7316;Pintor metal
7316;Pintor muebles metal
7316;Pintor pistola metal 
7316;Pintor productos manufacturados
7316;Pintor vehículos latonería
7321;Herreros y forjadores 
7321;Apisonador forja
7321;Ayudante ornamentación
7321;Cerrajero fabricación puertas y ventanas
7321;Forjador
7321;Forjador aperos agrícolas
7321;Forjador herramientas
7321;Forjador martillo
7321;Forjador martillo pilón
7321;Forjador prensa
7321;Fundidor piezas moldeo
7321;Herrador
7321;Herrero
7321;Operario forja
7321;Ornamentador
7321;Ornamentador armador
7321;Ornamentador hierro
7322;Herramentistas y afines 
7322;Ajustador calibradores
7322;Ajustador herramentista matrices
7322;Ajustador mandriles
7322;Ajustador mandriles y calibradores
7322;Ajustador modelista fundición
7322;Ajustador montador armas
7322;Ajustador troqueles matrices
7322;Armero
7322;Cerrajero llaves y cerraduras 
7322;Cortador trazador lámina metal
7322;Fabricante moldes metal
7322;Fabricante moldes procesamiento plástico
7322;Herramentista
7322;Matricero
7322;Matricero ajustador
7322;Matricero procesamiento plásticos 
7322;Mecánico ajustador estampado
7322;Mecánico ajustador herramientas con punta diamante
7322;Mecánico armamento
7322;Reparador armas
7322;Reparador bóvedas seguridad
7322;Reparador cajas fuertes y bóvedas seguridad 
7322;Reparador troqueles
7322;Trazador metales
7323;Pulidores de metales y afiladores de herramientas 
7323;Afilador ambulante
7323;Afilador cardas fabricación textil
7323;Afilador cuchillería
7323;Afilador herramientas 
7323;Afilador instrumentos cortantes
7323;Afilador reparador sierras
7323;Aguzador herramientas
7323;Amolador sierras
7323;Bruñidor cerámica
7323;Bruñidor metales
7323;Limpiador metales
7323;Pulidor metales
7323;Pulidor metales máquina
7323;Pulidor metales máquina automática
7323;Rectificador herramientas
7323;Rectificador metales
7323;Reparador sierras
7411;Mecánicos y ajustadores de vehículos de motor 
7411;Afinador motores vehículos
7411;Ajustador motores vehículos
7411;Alineador automotriz
7411;Alineador mecánico
7411;Alineador sincronizador
7411;Mecánico alineación y balanceo
7411;Mecánico alineación y suspensión
7411;Mecánico automotriz
7411;Mecánico automotriz transmisiones
7411;Mecánico automóviles
7411;Mecanico autotrónica
7411;Mecánico camiones
7411;Mecánico diesel equipo pesado 
7411;Mecánico diesel minería 
7411;Mecánico dirección y frenos automóviles
7411;Mecánico equipo pesado motor diesel 
7411;Mecánico motocars
7411;Mecánico motocicletas
7411;Mecánico motores diesel vehículos motor
7411;Mecánico motores fuera borda
7411;Mecánico motores pequeños
7411;Mecánico patio automotores
7411;Mecánico radiadores automotores
7411;Mecánico sincronizador
7411;Mecánico taller reparaciones automóviles
7411;Mecánico tractores
7411;Mecánico transmisión vehículos motor
7411;Mecánico vehículos liviano todo terreno
7411;Mecánico vehículos motor
7411;Reparador motores pequeños
7411;Reparador motores vehículos
7411;Sincronizador motores vehículos
7411;Tecnico alineacion y balanceo
7411;Técnico alineación y suspensión
7411;Técnico automotriz
7411;Técnico diagnóstico vehículos
7411;Técnico servicio automotriz 
7412;Mecánicos y ajustadores de motores de avión 
7412;Ajustador armazones avión
7412;Ajustador motores avión
7412;Ayudante mecánico motores avión
7412;Inspector reparación y revisión motores aeronaves 
7412;Mecánico aeronaves
7412;Mecánico aeronaves pista aterrizaje
7412;Mecánico aeronaves sistema hidráulico
7412;Mecánico aeronaves sistema mecánico
7412;Mecánico aviones
7412;Mecánico electricista aeronaves
7412;Mecánico electricista aviones
7412;Mecánico hidráulico aeronaves 
7412;Mecánico instrumentos aeronavegación
7412;Mecánico mantenimiento aeronaves 
7412;Mecánico motores aeronaves
7412;Mecánico motores avión servicio línea
7412;Mecánico turbinas aeronaves
7412;Técnico mantenimiento sistema mecánico aeronaves
7413;Mecánicos y ajustadores de máquinas agrícolas e industriales 
7413;Aceitador engrasador buques
7413;Ajustado mandriladora metales
7413;Ajustador alambrador transformadores
7413;Ajustador mantenimiento máquinaria industrial
7413;Ajustador máquina imprenta
7413;Ajustador máquina inyectora plástico
7413;Ajustador maquinaria pesada
7413;Ajustador máquinaria textil
7413;Ajustador máquinaria textil
7413;Ajustador máquinas agrícolas
7413;Ajustador máquinas labra madera
7413;Ajustador máquinas minería
7413;Ajustador máquinas tejido de  punto
7413;Ajustador montador máquinaria agrícola
7413;Ajustador motores marinos
7413;Ajustador telares
7413;Ajustador turbinas industria
7413;Ayudante mecánico diesel
7413;Ayudante mecanico industrial
7413;Engrasador cuarto máquinas
7413;Engrasador máquinas estacionarias
7413;Lubricador telares
7413;Mecánico cardas
7413;Mecánico central aire acondicionado 
7413;Mecánico continuas hilar
7413;Mecánico engrasador motores maquinaria agrícola e industrial
7413;Mecánico equipo control proceso industrial
7413;Mecánico equipo construcción
7413;Mecánico equipo excavación 
7413;Mecánico equipo fijo agrícola
7413;Mecánico equipo pesado
7413;Mecánico equipo pesado minería
7413;Mecánico equipo pesado minería móvil 
7413;Mecánico equipo planta industrial 
7413;Mecánico equipo procesamiento plásticos
7413;Mecánico equipo procesamiento químico 
7413;Mecánico herramientas industriales
7413;Mecánico hiladoras
7413;Mecánico industrial
7413;Mecánico ingenio
7413;Mecánico instrumentos industriales
7413;Mecánico mantenimiento equipo pesado
7413;Mecánico mantenimiento equipo procesamiento plásticos
7413;Mecánico mantenimiento industrial
7413;Mecánico mantenimiento maquinaria industrial
7413;Mecánico mantenimiento máquinas confección
7413;Mecánico mantenimiento máquinas vapor
7413;Mecánico mantenimiento plantas tratamiento agua
7413;Mecánico manuares
7413;Mecánico máquinaria agrícola
7413;Mecánico maquinaria calcetería
7413;Mecánico máquinaria construcción 
7413;Mecánico maquinaria hilatura 
7413;Mecánico máquinaria imprenta 
7413;Mecánico máquinaria industrial
7413;Mecánico máquinaria minería
7413;Mecánico máquinaria movimiento tierras
7413;Mecánico maquinaria planta envasadora
7413;Mecánico maquinaria tejeduría
7413;Mecánico máquinaria textil
7413;Mecánico maquinaria tintorería y acabados
7413;Mecánico máquinas circulares calcetería 
7413;Mecánico máquinas confección
7413;Mecánico máquinas coser domésticas
7413;Mecánico máquinas trabajo metal
7413;Mecánico máquinas vapor
7413;Mecánico montacargas
7413;Mecánico montador instalaciones aire acondicionado 
7413;Mecánico montador instalaciones refrigeración
7413;Mecánico motores diesel equipo pesado
7413;Mecánico motores diesel excepto motores automóviles
7413;Mecánico naval
7413;Mecánico telares fabricación textil
7413;Mecánico telares industriales
7413;Mecánico urdidoras
7413;Regulador máquina tejer
7413;Regulador telar jacquard
7413;Reparador máquinaria textil
7413;Reparador máquinas cardadoras
7413;Reparador máquinas coser
7413;Reparador telares
7413;Técnico mecánico maquinaria textil
7414;Mecánicos y ajustadores de máquinas herramientas
7414;Ajustador máquinas heramientas control numérico
7414;Ajustador máquinas herramientas
7414;Ajustador operador esmeriladora metales
7414;Ajustador operador fresadora metales
7414;Ajustador operador máquinas herramientas 
7414;Ajustador operador máquinas herrramientas control numérico 
7414;Ajustador operador rectificadora metales
7414;Ajustador operador taladradora metales
7414;Ajustador operador torno metales
7414;Mecánico ajustador herramientas y matrices
7414;Mecánico ajustador máquinas herramientas 
7414;Mecánico máquinas herramientas trabajo metal
7414;Mecánico rectificador maquinas herramientas
7414;Regulador operador fresadora metal
7414;Regulador operador máquinas herramientas
7414;Regulador operador rectificadora
7414;Regulador operador rectificadora bruñidora cilindros
7414;Regulador operador rectificadora metales
7414;Regulador operador rectificadora precisión
7414;Regulador operador taladradora
7414;Regulador operador taladradora metales
7414;Regulador operador torno metales
7414;Regulador torno automático
7414;Regulador torno revólver
7421;Mecánicos y ajustadores eléctricos 
7421;Ayudante electricista automotriz
7421;Ayudante mecánica refrigeración
7421;Bobinador mano bobinas eléctricas
7421;Bobinador transformadores
7421;Electricista ajustador centrales eléctricas regulación e instalaciones similares
7421;Electricista astillero
7421;Electricista automotriz
7421;Electricista buques
7421;Electricista central generación eléctrica
7421;Electricista equipo marino
7421;Electricista industrial
7421;Electricista mantenimiento planta
7421;Electricista montaje y mantenimiento
7421;Electromecánico
7421;Electromecánicos máquinas inyectoras
7421;Mecánico aire acondicionado 
7421;Mecánico ascensores
7421;Mecánico calefacción
7421;Mecánico calefacción y refrigeración 
7421;Mecánico electricista
7421;Mecánico electricista automotriz
7421;Mecánico electricista dínamos
7421;Mecánico electrodomésticos
7421;Mecánico equipo climatización y refrigeración 
7421;Mecánico instalaciones climatización
7421;Mecánico mantenimiento ascensores
7421;Mecanico mantenimiento sistemas calefacción
7421;Mecanico mantenimiento sistemas refrigeración y aire acondicionado
7421;Mecánico máquinas eléctricas
7421;Mecánico refrigeración
7421;Mecánico refrigeración y aire acondicionado
7421;Mecanico reparación plantas electricas
7421;Mecánico y ajustador equipo distribución eléctrica
7421;Operario mantenimiento ascensores
7421;Operario mantenimiento televisión por cable
7421;Reparador aparatos eléctricos
7421;Reparador aspiradoras
7421;Reparador baterías
7421;Reparador bobinador motores industriales
7421;Reparador brilladoras
7421;Reparador electrodomésticos
7421;Reparador escaleras automáticas
7421;Reparador estufas eléctricas
7421;Reparador instrumentos eléctricos
7421;Reparador lavadoras 
7421;Reparador motores eléctricos
7421;Reparador neveras
7421;Reparador transformadores
7421;Técnico servicio manteniminento electrodomésticos
7422;Mecánicos, reparadores y ajustadores de aparatos electrónicos 
7422;Ajustador equipos de meteorología
7422;Ajustador radar
7422;Ajustador señales de tráfico
7422;Electronicista mantenimiento
7422;Electronicista reparador receptores radio
7422;Electronicista reparador televisión
7422;Instalador antenas 
7422;Instalador antenas radio
7422;Instalador antenas televisión
7422;Mecánico electronicista
7422;Mecánico electronicista aparatos grabación
7422;Mecánico equipos oficina     
7422;Mecánico mantenimiento electrónico
7422;Mecánico mantenimiento servicio antena satelital
7422;Mecánico reparador equipo electrónico
7422;Reparador aparatos electrónicos
7422;Reparador aparatos grabación transmisión sonido e imagen
7422;Reparador computadores y equipo periférico
7422;Reparador máquinas tragamonedas 
7422;Reparador máquinas vendedora automática
7422;Reparador radio
7422;Reparador radio y televisión
7422;Reparador receptores radio
7422;Reparador receptores televisión
7422;Reparador televisión
7422;Operario reparación audio video y televisión
7422;Técnico mantenimiento equipo cómputo
7423;Instaladores y reparadores de telégrafos, teléfonos y líneas electricas
7423;Ajustador instalación redes telecomunicaciones
7423;Ajustador instalación televisión por cable
7423;Aparejador telecomunicaciones
7423;Ayudante empalmador cables telecomunicaciones
7423;Ayudante instalación y reparación redes telecomunicaciones
7423;Electricista equipo telecomunicaciones
7423;Electricista redes aéreas y subterráneas
7423;Empalmador cable telecomunicaciones
7423;Empalmador cable telefonos
7423;Instalador cable teléfonos
7423;Instalador cables telecomunicaciones
7423;Instalador cables tracción vehículos eléctricos
7423;Instalador equipo telecomunicaciones
7423;Instalador estación telefónica
7423;Instalador líneas eléctricas tracción
7423;Instalador líneas energía eléctrica
7423;Instalador líneas telecomunicaciones
7423;Instalador líneas telefónicas 
7423;Instalador líneas y estación telefónica
7423;Instalador pbx
7423;Instalador radioteléfono
7423;Instalador radio y radar aeronavegación
7423;Instalador redes telecomunicaciones
7423;Instalador reparador caja distribución telefónica
7423;Instalador sistemas telecomunicación
7423;Instalador teléfonos
7423;Instalador televisión por cable
7423;Liniero telecomunicaciones
7423;Reparador aparatos telefónicos
7423;Reparador cable sistema energía eléctrica
7423;Reparador cable telecomunicaciones
7423;Reparador equipo radiocomunicación aeronaves
7423;Reparador equipos telecomunicaciones
7423;Reparador instalaciones telefónicas
7423;Reparador instalador equipo telefónico
7423;Reparador telefonía celular
7423;Reparador teléfonos
7423;Reparador televisión por cable
7423;Tecnico reparador lineas telecomunicaciones
7511;Mecánicos y reparadores de instrumentos de precisión 
7511;Ajustador balanzas
7511;Ajustador óptico precisión
7511;Calibrador instrumentos precisión
7511;Mecánico aparatos ortopédicos
7511;Mecánico balanzas
